"","hh_size","n_children","region_type","hh_autos","n_emp","dist_to_transit","hh_income","trip_length_km","weight"
"418",4,2,"metropolitan",2,1,0.15,2263,3.8,1.718702165
"419",4,2,"metropolitan",2,1,0.15,2263,3.8,1.880474894
"420",3,1,"urban",2,1,0.3,3505,32.3,1.136595498
"421",4,0,"metropolitan",3,4,0.7,5082,23.75,0.40909749
"422",4,0,"metropolitan",3,4,0.7,5082,23.75,0.392787094
"423",4,0,"metropolitan",3,4,0.7,5082,23.75,0.987321653
"424",4,0,"metropolitan",3,4,0.7,5082,9.5,0.947957914
"425",3,0,"metropolitan",2,1,0.3,3583,19.95,0.209063438
"426",2,0,"metropolitan",1,2,0.15,4386,31.59,0.663139998
"427",2,0,"metropolitan",1,2,0.15,4386,0.9,0.889766153
"428",1,0,"urban",1,1,0.15,2080,1.9,2.751562799
"429",2,0,"rural",1,1,0.15,3398,3.33,2.055471972
"430",4,1,"metropolitan",4,2,0.05,2970,16.15,0.434772312
"431",4,1,"metropolitan",4,2,0.05,2970,19,0.452826134
"432",2,0,"urban",1,2,0.05,3498,8.08,1.435808359
"433",4,0,"metropolitan",2,2,3.5,1686,3.92,0.406135837
"434",4,0,"metropolitan",2,2,3.5,1686,3.92,0.458142193
"435",4,2,"metropolitan",1,1,0.05,1551,19,1.068695639
"436",4,2,"metropolitan",1,1,0.05,1551,2.71,1.02765259
"437",2,0,"metropolitan",1,1,0.15,2539,7.6,0.354584615
"438",2,0,"metropolitan",1,1,0.05,6098,11.4,2.332452624
"439",4,1,"urban",1,2,0.05,4074,55.96,0.456018506
"440",1,0,"metropolitan",0,1,0.15,3443,5.88,2.764431919
"441",2,1,"urban",1,1,0.3,2002,4.75,0.644844395
"442",5,3,"metropolitan",2,1,0.7,5334,14.25,1.319888098
"443",4,1,"metropolitan",1,1,0.3,3411,6.32,0.409613494
"444",4,2,"urban",1,1,0.05,2270,36.1,0.995912327
"445",3,0,"urban",3,1,0.7,2239,16.15,0.784908898
"446",1,0,"rural",1,1,0.05,1293,2.66,2.080649598
"447",2,0,"urban",2,2,0.15,2116,19,1.127890749
"448",2,0,"urban",2,2,0.15,2116,15.2,1.523949602
"449",3,0,"urban",1,2,0.7,1557,2.94,0.461905462
"450",3,0,"urban",1,2,0.7,1557,11.4,0.479632124
"451",4,0,"metropolitan",4,2,0.7,3304,32.3,0.531503832
"452",4,0,"metropolitan",4,2,0.7,3304,20.9,1.282738847
"453",4,0,"metropolitan",4,2,0.7,3304,16.15,1.019961779
"454",3,0,"urban",1,1,0.05,1894,3.8,1.144868193
"455",3,1,"metropolitan",1,1,0.7,2163,9.5,1.226884113
"456",5,1,"metropolitan",1,2,0.7,4348,9.03,0.876934449
"457",2,0,"urban",2,2,0.05,3099,6.65,1.369722705
"458",2,0,"rural",1,2,0.7,2044,1.27,0.761200474
"459",2,0,"rural",1,2,0.7,2044,17.1,0.7199896
"460",1,0,"metropolitan",1,1,0.15,1820,18.05,2.140141672
"461",2,0,"urban",1,2,0.7,4892,0.98,1.513424155
"462",2,0,"urban",1,2,0.7,4892,0.98,1.513424155
"463",4,2,"metropolitan",2,1,0.05,3491,47.5,1.173598003
"464",5,1,"urban",2,1,0.05,3148,1.96,0.611112639
"465",2,0,"urban",1,1,0.3,2386,2.45,0.483728517
"466",4,2,"urban",2,2,0.3,2897,55.1,0.576687449
"467",4,2,"urban",2,2,0.3,2897,46.55,0.434690657
"468",4,1,"urban",2,4,0.15,2211,31.59,0.502834432
"469",2,0,"rural",1,1,0.3,1879,3.8,1.555540812
"470",3,1,"metropolitan",2,2,0.7,5900,66.79,2.568608754
"471",3,1,"metropolitan",2,2,0.7,5900,3.8,4.476710081
"472",2,0,"metropolitan",1,1,0.15,1755,23.75,1.444437043
"473",2,0,"metropolitan",1,2,0.15,3036,32.11,0.910492532
"474",3,1,"urban",1,1,0.05,1353,0.49,0.682529579
"475",2,0,"urban",1,2,0.05,2897,0.2,1.041349571
"476",2,0,"urban",1,2,0.7,2975,23.75,1.762260879
"477",2,0,"urban",1,2,0.7,2975,4.9,1.500338573
"478",2,0,"metropolitan",2,2,0.7,3057,6.65,1.169070388
"479",2,0,"metropolitan",2,2,0.7,3057,4.61,1.259290881
"480",4,2,"metropolitan",2,2,0.15,3137,10.45,0.336826144
"481",4,2,"metropolitan",2,2,0.15,3137,21.85,0.643009568
"482",4,2,"rural",1,1,0.7,2446,42.75,2.211284258
"483",4,2,"metropolitan",1,2,0.15,2116,18.05,0.370782575
"484",4,2,"urban",2,2,0.7,3688,19,0.875158888
"485",2,0,"metropolitan",2,2,0.05,2742,23.75,1.012878911
"486",5,1,"metropolitan",2,3,0.05,5855,5.23,0.464746411
"487",5,1,"metropolitan",2,3,0.05,5855,2.85,0.600249735
"488",5,1,"metropolitan",2,3,0.05,5855,2.85,0.600249735
"489",4,2,"urban",1,2,0.3,3015,0.48,0.639065457
"490",4,2,"urban",1,2,0.3,3015,0.48,0.639065457
"491",2,0,"metropolitan",1,2,0.05,1829,47.5,1.066349347
"492",2,0,"metropolitan",1,2,0.05,1829,1.47,1.538596776
"493",5,3,"metropolitan",1,2,0.3,2855,9.5,0.659728891
"494",3,0,"metropolitan",2,1,0.3,4711,16.15,0.926607584
"495",2,0,"urban",2,2,0.3,2558,3.33,1.14374608
"496",2,0,"rural",1,2,0.3,2897,30.4,1.133598976
"497",2,0,"rural",1,2,0.3,2897,30.4,1.134868538
"498",3,0,"urban",2,2,0.15,4695,1.9,0.881295888
"499",3,0,"urban",2,2,0.15,4695,2.85,0.84805761
"500",3,0,"urban",2,2,0.15,4695,0.95,1.339708279
"501",3,0,"rural",2,3,0.7,3696,1.43,0.362428878
"502",2,0,"metropolitan",2,1,0.3,4250,5.7,1.245078112
"503",3,1,"rural",2,2,0.05,2126,14.25,0.937238477
"504",4,0,"metropolitan",1,2,0.7,2747,21.85,0.531960765
"505",2,0,"metropolitan",1,1,0.7,2720,13.54,0.801410761
"506",2,0,"rural",2,2,0.3,4181,6.65,0.511700587
"507",4,2,"urban",1,2,0.7,2652,1.96,0.628341133
"508",4,2,"urban",1,2,0.7,2652,1.96,0.628341133
"509",1,0,"urban",1,1,0.05,1296,0.1,2.748032062
"510",4,1,"metropolitan",2,3,0.7,1707,22.8,0.438123247
"511",4,1,"metropolitan",2,3,0.7,1707,14.25,0.905247923
"512",1,0,"urban",1,1,0.7,932,28.5,2.36336459
"513",3,1,"metropolitan",3,2,1.5,4335,16.15,2.285831573
"514",4,2,"urban",3,1,0.15,4568,57,1.086789278
"515",4,2,"metropolitan",1,2,0.15,3437,15.34,0.91061183
"516",2,0,"urban",2,2,0.7,1983,8.55,0.696482704
"517",2,0,"urban",2,2,0.7,1983,31.35,0.760003775
"518",2,0,"metropolitan",1,1,0.05,3304,17.1,0.937757388
"519",3,0,"metropolitan",4,3,1.5,3828,8.55,1.063608754
"520",3,0,"metropolitan",4,3,1.5,3828,2.85,2.063402363
"521",1,0,"metropolitan",0,1,0.3,1804,28.88,3.388822669
"522",3,1,"rural",3,3,0.7,4746,15.2,0.425213366
"523",2,0,"urban",1,2,0.7,1605,14.25,0.526862782
"524",1,0,"metropolitan",1,1,0.7,1209,2.38,7.343758412
"525",3,1,"urban",1,1,0.3,3334,1.76,1.366188851
"526",3,1,"rural",1,2,0.3,2864,12.35,3.03286491
"527",3,1,"rural",1,2,0.3,2864,1.96,1.711319141
"528",2,1,"urban",1,1,0.3,1608,17.1,1.028541653
"529",3,0,"metropolitan",2,2,0.3,2686,4.75,0.714293837
"530",5,3,"metropolitan",2,1,0.05,2021,33.25,0.46427479
"531",5,3,"metropolitan",2,1,0.05,2021,2.94,0.404039042
"532",3,1,"metropolitan",1,2,0.05,3238,14.25,0.514856739
"533",5,0,"metropolitan",3,1,0.7,4203,10.45,1.114084487
"534",3,0,"metropolitan",2,1,0.3,5253,7.6,2.666417078
"535",2,0,"metropolitan",1,2,0.7,2073,13.54,0.46319436
"536",2,0,"metropolitan",1,2,0.7,2073,7.6,0.330932403
"537",2,0,"urban",1,1,0.15,1452,14.25,0.837833874
"538",3,0,"metropolitan",1,1,0.7,1777,43.7,1.258195161
"539",2,0,"metropolitan",2,0,0.7,935,1.9,0.422330138
"540",2,0,"metropolitan",2,0,0.7,935,1.9,0.438538007
"541",5,3,"rural",2,1,0.05,2595,9.5,2.03133764
"542",5,3,"rural",2,1,0.05,2595,9.5,2.03133764
"543",2,0,"urban",2,1,0.15,4952,3.8,0.92384973
"544",1,0,"urban",1,1,0.7,1650,1.67,4.256790153
"545",4,1,"metropolitan",2,3,0.7,6274,1.96,0.690967283
"546",3,0,"metropolitan",2,1,0.3,3855,14.25,2.127281471
"547",3,0,"rural",2,2,3.5,4495,2.85,1.557427059
"548",3,1,"urban",2,1,0.05,2760,5.23,0.40847754
"549",2,0,"rural",2,2,0.3,3899,6.65,1.582676504
"550",2,0,"rural",2,2,0.3,3899,1.43,1.522985496
"551",4,2,"urban",2,1,0.15,3159,3.33,0.78854208
"552",2,0,"metropolitan",1,2,0.3,2699,10.83,6.243160646
"553",3,1,"metropolitan",1,2,0.7,3761,15.2,0.923954567
"554",3,0,"urban",2,1,0.15,2945,19.95,1.553120416
"555",2,0,"metropolitan",2,2,1.5,6483,5.7,5.007964627
"556",4,0,"urban",4,2,0.3,2225,19,1.014519219
"557",2,0,"metropolitan",1,1,1.5,2116,21.85,0.533604076
"558",4,1,"urban",3,2,1.5,3927,15.2,0.38768194
"559",4,1,"urban",3,2,1.5,3927,5.7,0.41414011
"560",4,2,"urban",2,2,0.3,3026,10.45,1.205559051
"561",4,2,"urban",2,2,0.3,3026,14.25,1.225676901
"562",4,2,"rural",3,1,0.3,2627,2.85,0.625885781
"563",2,0,"urban",1,1,0.15,2595,9.5,0.66288055
"564",5,0,"metropolitan",2,3,0.7,3828,0.98,0.668294283
"565",4,2,"metropolitan",1,3,0.05,2041,31.59,0.658020385
"566",4,2,"metropolitan",1,3,0.05,2041,5.7,0.62239561
"567",5,3,"urban",3,1,0.3,3304,36.1,0.59041247
"568",4,0,"metropolitan",2,1,0.05,3026,20.9,1.114794923
"569",3,0,"urban",2,2,0.05,3398,5.7,1.00990411
"570",3,0,"urban",2,2,0.05,3398,5.7,0.91029624
"571",4,2,"metropolitan",1,2,0.15,2423,2.94,1.123073146
"572",3,0,"metropolitan",2,2,0.7,3525,25.65,0.411102012
"573",3,0,"metropolitan",2,2,0.7,3525,0.59,0.19882344
"574",5,2,"metropolitan",1,2,0.15,1563,19,0.740104581
"575",4,2,"urban",2,1,0.7,4599,28.5,0.627759533
"576",3,0,"rural",2,2,0.15,5227,0.2,0.745719698
"577",3,0,"rural",2,2,0.15,5227,1.57,0.74976019
"578",3,0,"rural",2,2,0.15,5227,1.57,0.74976019
"579",4,1,"urban",2,3,0.7,5037,6.65,1.03043449
"580",4,1,"urban",2,3,0.7,5037,6.65,0.684798023
"581",1,0,"metropolitan",0,1,0.3,1434,1.86,2.328538545
"582",4,1,"urban",2,3,0.3,5731,15.2,0.462848437
"583",4,1,"urban",2,3,0.3,5731,18.05,0.530295971
"584",2,0,"metropolitan",2,1,0.3,2080,6.65,0.293244631
"585",4,2,"urban",3,2,0.3,7566,20.9,0.518803404
"586",4,2,"urban",3,2,0.3,7566,38,0.490715742
"587",4,2,"metropolitan",1,1,3.5,3881,20.9,0.796856244
"588",4,0,"urban",2,4,0.05,4413,0.98,0.609881399
"589",4,0,"urban",2,4,0.05,4413,2.85,0.458800287
"590",4,0,"urban",2,4,0.05,4413,20.9,0.765720433
"591",4,0,"metropolitan",2,2,0.3,3094,28.5,0.810386265
"592",4,0,"metropolitan",2,2,0.3,3094,1.35,0.905247923
"593",1,0,"urban",1,1,0.15,953,0.76,1.508691873
"594",2,1,"metropolitan",1,1,0.05,1976,7.6,0.626611942
"595",4,2,"urban",2,1,0.3,2267,11.4,1.038881269
"596",3,0,"metropolitan",0,1,0.05,1945,1.47,1.019354481
"597",3,1,"urban",2,2,0.7,3993,23.75,0.64768912
"598",3,0,"rural",2,2,0.7,3204,0.1,0.334404479
"599",3,0,"rural",2,2,0.7,3204,0.98,0.353545174
"600",3,1,"metropolitan",1,2,0.15,2747,18.05,0.943590249
"601",2,0,"urban",2,2,0.3,2916,14.25,1.318399749
"602",2,0,"urban",2,2,0.3,2916,14.25,1.340400636
"603",2,1,"urban",2,2,1.5,2846,19.95,1.492731591
"604",2,1,"urban",2,2,1.5,2846,33.25,0.73689896
"605",2,0,"urban",2,2,0.3,4568,3.92,0.491469508
"606",3,1,"metropolitan",1,1,0.7,4013,23.75,0.769934709
"607",4,0,"urban",3,3,0.15,5201,6.65,0.532397317
"608",4,0,"urban",3,3,0.15,5201,31.59,0.507022033
"609",4,0,"urban",3,3,0.15,5201,7.84,0.841047925
"610",3,0,"metropolitan",3,2,1.5,1512,14.25,0.49619915
"611",4,0,"urban",3,4,0.05,3036,8.55,0.936427254
"612",4,0,"urban",3,4,0.05,3036,8.55,0.587525177
"613",4,0,"urban",3,4,0.05,3036,8.55,0.779447155
"614",4,0,"urban",3,4,0.05,3036,8.55,0.646784583
"615",1,0,"metropolitan",0,1,0.7,2550,9.8,6.280158328
"616",4,1,"metropolitan",3,3,0.05,5391,27.08,0.413092789
"617",4,1,"metropolitan",3,3,0.05,5391,10.45,0.439409732
"618",4,1,"metropolitan",3,3,0.05,5391,10.45,0.406941541
"619",4,2,"rural",2,2,1.5,4763,4.28,0.37494516
"620",4,2,"rural",2,2,1.5,4763,4.28,0.37494516
"621",4,2,"rural",2,2,1.5,4763,33.25,0.354645884
"622",5,2,"metropolitan",1,3,0.7,2786,13.54,0.509785149
"623",2,0,"rural",1,2,0.7,1811,16.15,0.485788989
"624",2,0,"rural",1,2,0.7,1811,16.15,0.560068159
"625",1,0,"urban",1,1,0.05,2499,0.38,3.093474759
"626",2,0,"metropolitan",2,2,0.7,4286,49.4,1.884308943
"627",4,2,"urban",2,2,0.15,3067,25.65,0.948142653
"628",4,1,"rural",1,2,0.05,4524,4.28,0.812309944
"629",4,2,"urban",2,1,0.15,4426,13.3,0.554126929
"630",2,0,"urban",1,2,0.05,3955,0.98,0.220415722
"631",2,0,"urban",1,2,0.05,3955,1.9,0.293255814
"632",4,2,"metropolitan",2,2,0.15,4912,9.5,0.952182261
"633",4,2,"metropolitan",2,2,0.15,4912,18.05,0.991721416
"634",6,2,"urban",3,2,0.7,6213,14.25,0.556609532
"635",3,1,"urban",2,1,0.15,2446,4.75,0.785997472
"636",2,0,"metropolitan",2,2,0.3,6647,59.85,2.758461598
"637",1,0,"metropolitan",1,1,0.05,1494,14.06,8.538732892
"638",4,2,"metropolitan",1,2,0.05,4063,0.98,0.50730967
"639",2,0,"rural",2,1,0.15,1280,2.47,2.51126728
"640",2,0,"metropolitan",2,2,0.3,1644,63.18,1.423772424
"641",2,0,"urban",1,0,0.15,1566,7.6,0.986329801
"642",3,0,"urban",2,3,0.15,3099,0.98,0.845715235
"643",3,0,"urban",2,3,0.15,3099,0.98,0.845715235
"644",3,0,"urban",2,3,0.15,3099,0.76,1.627798962
"645",2,0,"rural",2,2,0.3,2804,5.23,0.866576219
"646",2,0,"rural",2,2,0.3,2804,19,0.970130254
"647",4,0,"metropolitan",4,3,0.05,2804,14.25,0.651361474
"648",4,0,"metropolitan",4,3,0.05,2804,38,1.193065617
"649",4,0,"metropolitan",4,3,0.05,2804,19,1.62763826
"650",4,1,"metropolitan",2,3,0.3,3505,1.96,0.834247737
"651",4,1,"metropolitan",2,3,0.3,3505,2.85,1.203705785
"652",4,1,"metropolitan",2,3,0.3,3505,15.2,0.98590955
"653",4,0,"rural",4,2,0.05,3031,7.6,1.081995745
"654",4,0,"rural",4,2,0.05,3031,90.25,1.072414989
"655",2,0,"metropolitan",2,1,1.5,3803,9.5,0.837452288
"656",3,0,"rural",3,3,0.3,3505,3.33,0.852781349
"657",3,0,"rural",3,3,0.3,3505,10.45,0.848858945
"658",4,2,"urban",2,2,0.7,3110,19,0.566013049
"659",4,2,"urban",2,2,0.7,3110,11.4,0.353471522
"660",4,1,"rural",1,2,0.05,3590,0.95,1.123347652
"661",4,1,"rural",1,2,0.05,3590,85.74,1.113400737
"662",1,0,"metropolitan",1,1,0.7,1353,23.75,9.262626652
"663",4,0,"urban",3,3,0.7,4630,0.98,0.470901233
"664",4,0,"urban",3,3,0.7,4630,0.98,0.470901233
"665",4,0,"urban",3,3,0.7,4630,34.2,0.848373748
"666",7,3,"rural",3,1,0.7,2912,20.9,0.384477087
"667",1,0,"rural",1,0,0.3,374,12.35,1.974100497
"668",5,1,"metropolitan",3,4,0.3,3464,47.5,0.664874273
"669",5,1,"metropolitan",3,4,0.3,3464,0.95,1.18262086
"670",5,1,"metropolitan",3,4,0.3,3464,0.95,1.18262086
"671",5,1,"metropolitan",3,4,0.3,3464,8.55,1.217816322
"672",5,1,"metropolitan",3,4,0.3,3464,0.98,0.968639691
"673",5,1,"metropolitan",3,4,0.3,3464,0.98,0.968639691
"674",2,0,"metropolitan",2,2,0.7,3457,33.25,1.075404362
"675",2,0,"metropolitan",2,2,0.7,3457,42.75,1.144421262
"676",4,0,"metropolitan",4,4,0.7,4835,0.95,0.59807851
"677",4,0,"metropolitan",4,4,0.7,4835,0.95,0.59807851
"678",2,0,"urban",2,2,0.7,7797,5.7,0.681745357
"679",2,0,"urban",2,2,0.05,1542,1.96,0.69741661
"680",2,0,"urban",2,2,0.05,1542,0.49,1.219272586
"681",4,2,"metropolitan",1,2,0.05,3457,23.75,0.383163411
"682",2,0,"urban",2,2,0.3,2742,33.25,0.93945316
"683",2,0,"urban",2,1,1.5,2126,1.9,1.514521922
"684",3,1,"urban",1,1,0.7,3359,7.04,2.347187788
"685",2,0,"urban",2,1,7.5,1869,26.6,0.874960188
"686",2,0,"urban",2,1,0.3,2764,14.25,1.321878636
"687",5,3,"rural",1,2,0.3,1584,5.7,0.513944566
"688",3,0,"metropolitan",1,2,0.15,1875,2.85,0.590621516
"689",3,0,"metropolitan",1,2,0.15,1875,1.47,1.360522961
"690",2,1,"urban",0,1,0.05,1464,2.45,0.691565821
"691",4,2,"rural",2,1,0.15,2371,11.4,0.838319761
"692",4,2,"metropolitan",2,2,0.15,3181,9.5,0.868889687
"693",4,2,"metropolitan",2,2,0.15,3181,9.5,0.834247737
"694",4,1,"metropolitan",2,3,0.05,2378,6.65,0.885899924
"695",5,3,"urban",2,2,0.7,3244,38,1.896964275
"696",5,3,"urban",2,2,0.7,3244,4.28,2.005543005
"697",4,0,"urban",4,4,0.7,3181,11.4,0.599931549
"698",5,3,"urban",1,1,0.7,4226,36.57,0.672146362
"699",2,0,"metropolitan",2,1,0.7,5253,41.51,1.478280668
"700",2,0,"metropolitan",2,1,0.7,5253,9.5,1.372370895
"701",1,0,"metropolitan",1,1,0.05,2636,28.88,4.619388015
"702",2,0,"metropolitan",3,2,0.7,2769,9.5,3.147546587
"703",2,0,"urban",2,1,0.7,1951,14.25,0.970836321
"704",2,0,"metropolitan",1,1,0.3,4646,0.98,4.256261061
"705",3,1,"metropolitan",1,1,0.05,4854,23.75,0.325852037
"706",2,0,"metropolitan",2,1,0.05,4495,9.5,0.661537385
"707",2,0,"metropolitan",2,1,0.7,3159,39.9,0.94037414
"708",3,1,"urban",2,2,0.3,3846,11.4,0.991597105
"709",3,1,"urban",2,2,0.3,3846,9.5,0.783048183
"710",1,0,"metropolitan",1,1,0.7,4348,2.38,2.583792586
"711",4,1,"urban",3,3,0.3,3728,24.7,0.672059124
"712",4,0,"urban",3,2,0.7,8092,1.96,0.657041811
"713",2,0,"urban",2,1,0.3,1332,13.3,1.389448571
"714",2,0,"urban",2,2,0.7,5421,28.5,0.388473532
"715",2,0,"urban",2,2,0.7,5421,67.45,0.415222917
"716",6,4,"rural",1,1,0.7,2015,4.75,0.428697771
"717",3,1,"metropolitan",2,2,1.5,3170,57,2.022477353
"718",4,2,"rural",1,1,0.15,1755,14.25,0.414352609
"719",4,0,"urban",3,3,0.05,3083,3.8,0.297264738
"720",4,0,"urban",3,3,0.05,3083,19,0.706519835
"721",1,0,"rural",1,1,0.7,2431,80.75,9.074747083
"722",4,2,"metropolitan",2,2,0.7,6409,22.8,1.637035542
"723",4,2,"metropolitan",2,2,0.7,6409,21.85,1.705013075
"724",2,0,"urban",1,2,0.05,4043,5.7,0.486663275
"725",2,0,"urban",1,2,0.05,4043,6.32,0.514518982
"726",2,0,"metropolitan",2,1,0.7,3142,20.9,1.334172849
"727",1,0,"metropolitan",1,1,0.3,1143,14.25,1.202829854
"728",3,0,"metropolitan",2,2,0.15,3041,7.13,0.673501841
"729",3,0,"metropolitan",2,2,0.15,3041,0.78,0.701468854
"730",3,1,"rural",1,0,0.7,1530,2.94,0.884600389
"731",2,0,"metropolitan",0,1,0.7,3262,1.27,0.355040742
"732",2,0,"urban",2,1,0.05,2281,2.38,1.303852194
"733",4,2,"metropolitan",1,2,0.05,3498,8.82,0.808871407
"734",3,1,"urban",1,2,0.7,1244,33.25,3.205552956
"735",3,1,"rural",2,2,0.7,3554,10.45,1.41352035
"736",2,0,"metropolitan",1,2,0.15,3310,12.64,1.452348533
"737",2,0,"metropolitan",1,2,0.15,3310,11.73,1.439488411
"738",4,0,"metropolitan",3,3,0.05,3470,25.65,0.106376835
"739",4,0,"metropolitan",3,3,0.05,3470,3.33,0.179451246
"740",5,3,"urban",2,2,0.05,3341,4.75,0.446244638
"741",5,3,"urban",2,2,0.05,3341,0.48,0.643870194
"742",3,1,"urban",2,1,0.7,3148,66.5,1.203255991
"743",5,2,"metropolitan",2,3,0.3,3398,11.4,0.76893942
"744",5,2,"metropolitan",2,3,0.3,3398,11.4,0.532925885
"745",4,0,"metropolitan",1,2,0.05,5362,29.45,0.434772312
"746",4,0,"metropolitan",1,2,0.05,5362,10.74,0.452826134
"747",4,2,"metropolitan",1,1,0.3,6647,14.25,0.396650347
"748",4,2,"rural",1,2,0.7,2495,18.05,0.539109526
"749",2,0,"urban",1,1,0.15,988,3.61,0.499155745
"750",4,2,"urban",1,2,0.3,3597,2.85,0.419955193
"751",4,1,"metropolitan",1,2,0.15,2682,6.86,0.773678248
"752",1,0,"urban",1,1,0.3,1188,47.5,1.788201906
"753",2,0,"metropolitan",1,2,0.05,2897,9.03,1.34119989
"754",2,0,"metropolitan",1,2,0.05,2897,33.25,1.394765592
"755",3,2,"metropolitan",1,1,0.15,2153,13.54,0.308916797
"756",2,0,"metropolitan",2,2,0.05,4892,43.7,0.278875651
"757",4,1,"metropolitan",2,2,0.15,3650,19,0.862313666
"758",4,1,"metropolitan",2,2,0.15,3650,19.19,0.913559782
"759",4,2,"rural",2,2,0.7,2157,1.9,0.494829745
"760",4,2,"rural",2,2,0.7,2157,1.9,0.494829745
"761",4,2,"rural",2,2,0.7,2157,1.9,0.494829745
"762",3,0,"urban",3,3,0.3,2632,3.33,0.742370232
"763",4,2,"urban",1,2,0.7,2397,11.4,1.08898061
"764",4,2,"urban",1,1,3.5,1515,1.43,1.033616641
"765",3,0,"metropolitan",2,2,0.05,5201,23.75,1.235673092
"766",4,2,"metropolitan",1,2,0.3,2916,4.75,1.366602428
"767",2,0,"urban",1,2,0.7,5995,46.93,1.154204392
"768",2,0,"metropolitan",5,1,0.3,6740,6.18,1.050105214
"769",3,0,"urban",1,2,0.3,2665,0.69,0.820223875
"770",4,2,"urban",2,2,0.15,9204,38,0.712541518
"771",3,1,"metropolitan",2,2,0.3,3010,2.38,1.852758467
"772",3,1,"metropolitan",2,2,0.3,3010,9.5,1.778890442
"773",4,2,"urban",2,1,0.7,2419,4.75,0.517823611
"774",4,1,"metropolitan",2,2,0.7,6154,19,0.564782181
"775",4,1,"metropolitan",2,2,0.7,6154,31.35,0.542264759
"776",4,1,"metropolitan",2,2,0.7,6154,19,0.805699227
"777",4,2,"metropolitan",2,2,0.3,2263,7.6,0.898443405
"778",3,0,"urban",2,3,0.05,1200,2.45,0.461905462
"779",3,0,"urban",2,3,0.05,1200,23.75,0.434235195
"780",3,0,"urban",2,3,0.05,1200,21.85,0.994917298
"781",3,0,"urban",2,3,0.05,1200,0.49,0.994917298
"782",3,0,"urban",2,3,0.05,1200,0.49,0.994917298
"783",2,0,"metropolitan",2,2,0.05,2356,19,1.476570927
"784",3,0,"urban",2,3,0.7,2060,7.6,0.607478752
"785",3,0,"urban",2,3,0.7,2060,9.5,1.300174611
"786",2,0,"rural",1,1,0.3,1362,2.94,0.714088081
"787",2,0,"rural",1,1,0.3,1362,2.94,0.714088081
"788",2,0,"urban",2,1,0.3,3334,5.7,1.562613307
"789",4,2,"urban",1,2,1.5,3083,18.05,0.76668529
"790",3,0,"urban",2,1,0.7,1237,19,1.927355652
"791",3,0,"urban",2,1,0.7,1237,4.75,0.881833181
"792",5,1,"metropolitan",4,4,0.7,5900,13.3,0.521730829
"793",5,1,"metropolitan",4,4,0.7,5900,13.3,0.617529332
"794",2,0,"metropolitan",1,1,0.05,3547,13.97,0.911037708
"795",5,3,"urban",0,1,0.05,2457,0.98,0.638099931
"796",5,3,"urban",0,1,0.05,2457,0.98,0.638099931
"797",5,3,"urban",0,1,0.05,2457,18.05,0.671050909
"798",4,0,"urban",2,2,0.05,3518,11.4,0.279111982
"799",2,0,"metropolitan",1,1,0.05,2356,6.86,0.533232179
"800",4,1,"metropolitan",3,2,1.5,8092,1.9,0.635789696
"801",4,2,"metropolitan",2,1,0.15,3712,16.15,0.670118954
"802",4,0,"urban",1,2,0.7,5618,17.15,1.540168589
"803",5,2,"metropolitan",3,3,0.7,3863,23.75,0.212034131
"804",5,2,"metropolitan",3,3,0.7,3863,28.5,0.225641978
"805",5,2,"metropolitan",3,3,0.7,3863,3.8,0.378244141
"806",3,0,"metropolitan",1,3,0.05,3803,6.32,1.030539722
"807",4,2,"metropolitan",2,2,0.05,3347,19,1.171017498
"808",2,0,"metropolitan",1,2,0.05,2364,25.65,0.779306471
"809",4,0,"metropolitan",2,2,0.15,4203,7.22,0.493578095
"810",4,0,"metropolitan",2,2,0.15,4203,6.65,0.633732791
"811",2,0,"rural",2,2,0.7,2897,12.35,1.77911257
"812",2,0,"rural",2,2,0.7,2897,3.33,3.240559512
"813",2,0,"metropolitan",1,1,0.15,3120,1.35,1.892198754
"814",4,1,"metropolitan",2,2,0.7,3187,3.92,1.306117915
"815",4,1,"metropolitan",2,2,0.7,3187,4.75,1.285662233
"816",4,1,"rural",2,2,1.5,2434,7.6,1.557714702
"817",1,0,"metropolitan",2,1,0.7,1617,11.4,4.188995187
"818",4,2,"urban",1,2,0.7,3505,11.4,0.854934028
"819",4,2,"urban",1,2,0.7,3505,13.3,1.468838865
"820",3,1,"metropolitan",2,1,0.7,3000,0.95,1.620601492
"821",3,1,"metropolitan",2,1,0.7,3000,0.95,1.620601492
"822",4,1,"urban",1,2,0.05,2327,1.9,0.87041263
"823",4,1,"urban",1,2,0.05,2327,1.96,0.920233441
"824",4,2,"metropolitan",2,2,0.3,3568,11.4,0.452826134
"825",4,2,"metropolitan",2,2,0.3,3568,23.75,0.350602939
"826",5,3,"metropolitan",2,1,0.7,2201,2.94,2.794547949
"827",5,3,"metropolitan",2,1,0.7,2201,2.94,2.794547949
"828",1,0,"metropolitan",1,1,0.05,3720,5.7,3.578017429
"829",3,0,"metropolitan",2,3,0.3,5201,1.9,0.867528411
"830",3,0,"metropolitan",2,3,0.3,5201,9.5,0.834809377
"831",3,0,"metropolitan",2,3,0.3,5201,18.05,0.902807464
"832",5,3,"urban",1,1,0.15,2191,6.65,1.329256819
"833",2,0,"metropolitan",2,2,0.15,2140,9.98,0.62962366
"834",2,0,"metropolitan",2,2,0.15,2140,9.98,0.911304678
"835",5,2,"urban",2,3,0.15,3457,34.2,0.605081197
